@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
2390,382,252,1405,2138,0.396557,0.602524,0.213766,0.602524,0.786234,0.315572,0.427819,1.408361,0.087521
2391,381,253,1405,2138,0.396557,0.600946,0.213326,0.600946,0.786674,0.314876,0.42758,1.405461,0.087533
2392,381,253,1404,2139,0.396274,0.600946,0.213445,0.600946,0.786555,0.315006,0.42734,1.406248,0.088054
2393,381,253,1403,2140,0.395992,0.600946,0.213565,0.600946,0.786435,0.315136,0.427101,1.407036,0.088157
2394,381,253,1402,2141,0.39571,0.600946,0.213685,0.600946,0.786315,0.315267,0.426861,1.407826,0.088338
2395,381,253,1401,2142,0.395428,0.600946,0.213805,0.600946,0.786195,0.315397,0.426622,1.408616,0.088345
2396,380,254,1401,2142,0.395428,0.599369,0.213363,0.599369,0.786637,0.3147,0.426383,1.405707,0.088527
2397,379,255,1401,2142,0.395428,0.597792,0.212921,0.597792,0.787079,0.314002,0.426143,1.402796,0.088572
2398,379,255,1400,2143,0.395145,0.597792,0.213041,0.597792,0.786959,0.314132,0.425904,1.403584,0.088623
2399,379,255,1399,2144,0.394863,0.597792,0.213161,0.597792,0.786839,0.314262,0.425664,1.404374,0.088833
2400,378,256,1399,2144,0.394863,0.596215,0.212718,0.596215,0.787282,0.313563,0.425425,1.401456,0.089106
2401,378,256,1398,2145,0.394581,0.596215,0.212838,0.596215,0.787162,0.313693,0.425186,1.402246,0.089273
2402,378,256,1397,2146,0.394299,0.596215,0.212958,0.596215,0.787042,0.313823,0.424946,1.403036,0.089556
2403,378,256,1396,2147,0.394016,0.596215,0.213078,0.596215,0.786922,0.313953,0.424707,1.403826,0.089586
2404,378,256,1395,2148,0.393734,0.596215,0.213198,0.596215,0.786802,0.314084,0.424467,1.404618,0.08967
2405,378,256,1394,2149,0.393452,0.596215,0.213318,0.596215,0.786682,0.314214,0.424228,1.405411,0.089843
2406,378,256,1393,2150,0.39317,0.596215,0.213439,0.596215,0.786561,0.314345,0.423989,1.406204,0.089946
2407,378,256,1392,2151,0.392887,0.596215,0.213559,0.596215,0.786441,0.314476,0.423749,1.406999,0.090101
2408,377,257,1392,2151,0.392887,0.594637,0.213115,0.594637,0.786885,0.313774,0.42351,1.40407,0.0903
2409,377,257,1391,2152,0.392605,0.594637,0.213235,0.594637,0.786765,0.313905,0.42327,1.404864,0.090326
2410,376,258,1391,2152,0.392605,0.59306,0.21279,0.59306,0.78721,0.313203,0.423031,1.401931,0.09056
2411,375,259,1391,2152,0.392605,0.591483,0.212344,0.591483,0.787656,0.3125,0.422791,1.398994,0.090651
2412,375,259,1390,2153,0.392323,0.591483,0.212465,0.591483,0.787535,0.31263,0.422552,1.399786,0.090734
2413,375,259,1389,2154,0.392041,0.591483,0.212585,0.591483,0.787415,0.312761,0.422313,1.40058,0.090773
2414,375,259,1388,2155,0.391758,0.591483,0.212706,0.591483,0.787294,0.312891,0.422073,1.401374,0.090775
2415,375,259,1387,2156,0.391476,0.591483,0.212826,0.591483,0.787174,0.313022,0.421834,1.40217,0.091074
2416,375,259,1386,2157,0.391194,0.591483,0.212947,0.591483,0.787053,0.313152,0.421594,1.402966,0.091147
2417,375,259,1385,2158,0.390912,0.591483,0.213068,0.591483,0.786932,0.313283,0.421355,1.403763,0.09116
2418,375,259,1384,2159,0.390629,0.591483,0.213189,0.591483,0.786811,0.313414,0.421116,1.404561,0.09117
2419,375,259,1383,2160,0.390347,0.591483,0.213311,0.591483,0.786689,0.313545,0.420876,1.40536,0.09158
2420,375,259,1382,2161,0.390065,0.591483,0.213432,0.591483,0.786568,0.313676,0.420637,1.40616,0.091669
2421,375,259,1381,2162,0.389783,0.591483,0.213554,0.591483,0.786446,0.313808,0.420397,1.406961,0.091973
2422,375,259,1380,2163,0.3895,0.591483,0.213675,0.591483,0.786325,0.313939,0.420158,1.407762,0.092331
2423,375,259,1379,2164,0.389218,0.591483,0.213797,0.591483,0.786203,0.31407,0.419919,1.408565,0.092394
2424,375,259,1378,2165,0.388936,0.591483,0.213919,0.591483,0.786081,0.314202,0.419679,1.409369,0.092537
2425,375,259,1377,2166,0.388654,0.591483,0.214041,0.591483,0.785959,0.314334,0.41944,1.410173,0.092601
2426,375,259,1376,2167,0.388371,0.591483,0.214163,0.591483,0.785837,0.314465,0.4192,1.410978,0.092728
2427,375,259,1375,2168,0.388089,0.591483,0.214286,0.591483,0.785714,0.314597,0.418961,1.411785,0.09281
2428,375,259,1374,2169,0.387807,0.591483,0.214408,0.591483,0.785592,0.314729,0.418722,1.412592,0.092962
2429,375,259,1373,2170,0.387525,0.591483,0.214531,0.591483,0.785469,0.314861,0.418482,1.4134,0.092988
2430,375,259,1372,2171,0.387242,0.591483,0.214654,0.591483,0.785346,0.314994,0.418243,1.414209,0.093011
2431,375,259,1371,2172,0.38696,0.591483,0.214777,0.591483,0.785223,0.315126,0.418003,1.415019,0.093187
2432,375,259,1370,2173,0.386678,0.591483,0.2149,0.591483,0.7851,0.315259,0.417764,1.41583,0.093239
2433,374,260,1370,2173,0.386678,0.589905,0.21445,0.589905,0.78555,0.31455,0.417525,1.412864,0.093309
2434,374,260,1369,2174,0.386396,0.589905,0.214573,0.589905,0.785427,0.314682,0.417285,1.413675,0.09332
2435,374,260,1368,2175,0.386113,0.589905,0.214696,0.589905,0.785304,0.314815,0.417046,1.414486,0.093376
2436,374,260,1367,2176,0.385831,0.589905,0.214819,0.589905,0.785181,0.314947,0.416806,1.415299,0.093439
2437,374,260,1366,2177,0.385549,0.589905,0.214943,0.589905,0.785057,0.31508,0.416567,1.416112,0.093501
2438,374,260,1365,2178,0.385267,0.589905,0.215066,0.589905,0.784934,0.315213,0.416328,1.416926,0.093563
2439,373,261,1365,2178,0.385267,0.588328,0.214614,0.588328,0.785386,0.314503,0.416088,1.413951,0.093591
2440,373,261,1364,2179,0.384984,0.588328,0.214738,0.588328,0.785262,0.314635,0.415849,1.414765,0.093636
2441,373,261,1363,2180,0.384702,0.588328,0.214862,0.588328,0.785138,0.314768,0.415609,1.41558,0.093663
2442,373,261,1362,2181,0.38442,0.588328,0.214986,0.588328,0.785014,0.314901,0.41537,1.416396,0.093703
2443,373,261,1361,2182,0.384138,0.588328,0.21511,0.588328,0.78489,0.315034,0.41513,1.417212,0.093997
2444,373,261,1360,2183,0.383855,0.588328,0.215234,0.588328,0.784766,0.315167,0.414891,1.41803,0.094211
2445,372,262,1360,2183,0.383855,0.586751,0.214781,0.586751,0.785219,0.314455,0.414652,1.415045,0.094267
2446,371,263,1360,2183,0.383855,0.585174,0.214327,0.585174,0.785673,0.313742,0.414412,1.412056,0.094299
2447,371,263,1359,2184,0.383573,0.585174,0.214451,0.585174,0.785549,0.313875,0.414173,1.412873,0.09449
2448,371,263,1358,2185,0.383291,0.585174,0.214575,0.585174,0.785425,0.314008,0.413933,1.41369,0.094561
2449,370,264,1358,2185,0.383291,0.583596,0.21412,0.583596,0.78588,0.313294,0.413694,1.410695,0.094743
2450,370,264,1357,2186,0.383009,0.583596,0.214244,0.583596,0.785756,0.313427,0.413455,1.411512,0.094749
2451,370,264,1356,2187,0.382727,0.583596,0.214368,0.583596,0.785632,0.313559,0.413215,1.41233,0.094802
2452,370,264,1355,2188,0.382444,0.583596,0.214493,0.583596,0.785507,0.313692,0.412976,1.413149,0.094972
2453,370,264,1354,2189,0.382162,0.583596,0.214617,0.583596,0.785383,0.313825,0.412736,1.413968,0.095115
2454,370,264,1353,2190,0.38188,0.583596,0.214742,0.583596,0.785258,0.313958,0.412497,1.414789,0.095131
2455,369,265,1353,2190,0.38188,0.582019,0.214286,0.582019,0.785714,0.313243,0.412258,1.411785,0.095296
2456,368,266,1353,2190,0.38188,0.580442,0.213829,0.580442,0.786171,0.312527,0.412018,1.408777,0.096105
2457,367,267,1353,2190,0.38188,0.578864,0.213372,0.578864,0.786628,0.31181,0.411779,1.405765,0.096176
2458,367,267,1352,2191,0.381598,0.578864,0.213496,0.578864,0.786504,0.311942,0.411539,1.406583,0.096203
2459,367,267,1351,2192,0.381315,0.578864,0.21362,0.578864,0.78638,0.312075,0.4113,1.407402,0.096219
2460,367,267,1350,2193,0.381033,0.578864,0.213745,0.578864,0.786255,0.312208,0.411061,1.408222,0.096363
2461,367,267,1349,2194,0.380751,0.578864,0.213869,0.578864,0.786131,0.31234,0.410821,1.409042,0.096417
2462,366,268,1349,2194,0.380751,0.577287,0.213411,0.577287,0.786589,0.311622,0.410582,1.406022,0.096444
2463,366,268,1348,2195,0.380469,0.577287,0.213536,0.577287,0.786464,0.311755,0.410342,1.406843,0.096811
2464,366,268,1347,2196,0.380186,0.577287,0.21366,0.577287,0.78634,0.311888,0.410103,1.407664,0.097345
2465,366,268,1346,2197,0.379904,0.577287,0.213785,0.577287,0.786215,0.31202,0.409864,1.408486,0.097498
2466,366,268,1345,2198,0.379622,0.577287,0.21391,0.577287,0.78609,0.312154,0.409624,1.409309,0.097575
2467,365,269,1345,2198,0.379622,0.57571,0.21345,0.57571,0.78655,0.311433,0.409385,1.406281,0.097689
2468,365,269,1344,2199,0.37934,0.57571,0.213575,0.57571,0.786425,0.311566,0.409145,1.407103,0.097708
2469,364,270,1344,2199,0.37934,0.574132,0.213115,0.574132,0.786885,0.310845,0.408906,1.40407,0.098152
2470,364,270,1343,2200,0.379057,0.574132,0.21324,0.574132,0.78676,0.310978,0.408667,1.404892,0.098176
2471,364,270,1342,2201,0.378775,0.574132,0.213365,0.574132,0.786635,0.311111,0.408427,1.405716,0.098298
2472,363,271,1342,2201,0.378775,0.572555,0.212903,0.572555,0.787097,0.310389,0.408188,1.402676,0.0984
2473,362,272,1342,2201,0.378775,0.570978,0.212441,0.570978,0.787559,0.309666,0.407948,1.399633,0.098498
2474,362,272,1341,2202,0.378493,0.570978,0.212566,0.570978,0.787434,0.309799,0.407709,1.400455,0.098674
2475,362,272,1340,2203,0.378211,0.570978,0.212691,0.570978,0.787309,0.309932,0.407469,1.401278,0.098795
2476,362,272,1339,2204,0.377928,0.570978,0.212816,0.570978,0.787184,0.310064,0.40723,1.402102,0.098817
2477,362,272,1338,2205,0.377646,0.570978,0.212941,0.570978,0.787059,0.310197,0.406991,1.402926,0.098876
2478,361,273,1338,2205,0.377646,0.569401,0.212478,0.569401,0.787522,0.309473,0.406751,1.399874,0.099401
2479,361,273,1337,2206,0.377364,0.569401,0.212603,0.569401,0.787397,0.309605,0.406512,1.400699,0.099557
2480,361,273,1336,2207,0.377082,0.569401,0.212728,0.569401,0.787272,0.309738,0.406272,1.401524,0.099831
2481,361,273,1335,2208,0.376799,0.569401,0.212854,0.569401,0.787146,0.309871,0.406033,1.40235,0.099872
2482,361,273,1334,2209,0.376517,0.569401,0.212979,0.569401,0.787021,0.310004,0.405794,1.403178,0.099875
2483,361,273,1333,2210,0.376235,0.569401,0.213105,0.569401,0.786895,0.310137,0.405554,1.404006,0.100013
2484,361,273,1332,2211,0.375953,0.569401,0.213231,0.569401,0.786769,0.310271,0.405315,1.404835,0.100095
2485,360,274,1332,2211,0.375953,0.567823,0.212766,0.567823,0.787234,0.309544,0.405075,1.401772,0.100098
2486,359,275,1332,2211,0.375953,0.566246,0.2123,0.566246,0.7877,0.308817,0.404836,1.398705,0.100123
2487,359,275,1331,2212,0.37567,0.566246,0.212426,0.566246,0.787574,0.30895,0.404597,1.399532,0.100292
2488,359,275,1330,2213,0.375388,0.566246,0.212552,0.566246,0.787448,0.309083,0.404357,1.400361,0.100697
2489,358,276,1330,2213,0.375388,0.564669,0.212085,0.564669,0.787915,0.308355,0.404118,1.397288,0.100873
2490,358,276,1329,2214,0.375106,0.564669,0.212211,0.564669,0.787789,0.308488,0.403878,1.398116,0.10089
2491,357,277,1329,2214,0.375106,0.563091,0.211744,0.563091,0.788256,0.307759,0.403639,1.395037,0.100958
2492,357,277,1328,2215,0.374824,0.563091,0.211869,0.563091,0.788131,0.307891,0.4034,1.395865,0.100976
2493,357,277,1327,2216,0.374541,0.563091,0.211995,0.563091,0.788005,0.308024,0.40316,1.396694,0.101286
2494,357,277,1326,2217,0.374259,0.563091,0.212121,0.563091,0.787879,0.308157,0.402921,1.397524,0.101606
2495,357,277,1325,2218,0.373977,0.563091,0.212247,0.563091,0.787753,0.30829,0.402681,1.398355,0.101868
2496,356,278,1325,2218,0.373977,0.561514,0.211779,0.561514,0.788221,0.307559,0.402442,1.395268,0.102188
2497,356,278,1324,2219,0.373695,0.561514,0.211905,0.561514,0.788095,0.307692,0.402203,1.396098,0.102336
2498,356,278,1323,2220,0.373412,0.561514,0.212031,0.561514,0.787969,0.307825,0.401963,1.39693,0.102373
2499,355,279,1323,2220,0.373412,0.559937,0.211561,0.559937,0.788439,0.307093,0.401724,1.393836,0.102385
2500,354,280,1323,2220,0.373412,0.55836,0.211091,0.55836,0.788909,0.306361,0.401484,1.390738,0.102411
2501,354,280,1322,2221,0.37313,0.55836,0.211217,0.55836,0.788783,0.306494,0.401245,1.391568,0.1027
2502,354,280,1321,2222,0.372848,0.55836,0.211343,0.55836,0.788657,0.306626,0.401006,1.392399,0.10291
2503,354,280,1320,2223,0.372566,0.55836,0.21147,0.55836,0.78853,0.306759,0.400766,1.393231,0.103343
2504,354,280,1319,2224,0.372283,0.55836,0.211596,0.55836,0.788404,0.306892,0.400527,1.394063,0.103364
2505,354,280,1318,2225,0.372001,0.55836,0.211722,0.55836,0.788278,0.307025,0.400287,1.394897,0.103467
2506,354,280,1317,2226,0.371719,0.55836,0.211849,0.55836,0.788151,0.307158,0.400048,1.395732,0.103577
2507,354,280,1316,2227,0.371437,0.55836,0.211976,0.55836,0.788024,0.307292,0.399808,1.396568,0.103792
2508,354,280,1315,2228,0.371154,0.55836,0.212103,0.55836,0.787897,0.307425,0.399569,1.397405,0.103861
2509,354,280,1314,2229,0.370872,0.55836,0.21223,0.55836,0.78777,0.307559,0.39933,1.398242,0.103886
2510,353,281,1314,2229,0.370872,0.556782,0.211758,0.556782,0.788242,0.306823,0.39909,1.395129,0.104116
2511,352,282,1314,2229,0.370872,0.555205,0.211285,0.555205,0.788715,0.306087,0.398851,1.392012,0.104257
2512,351,283,1314,2229,0.370872,0.553628,0.210811,0.553628,0.789189,0.30535,0.398611,1.388891,0.104338
2513,351,283,1313,2230,0.37059,0.553628,0.210938,0.553628,0.789063,0.305483,0.398372,1.389725,0.104521
2514,351,283,1312,2231,0.370308,0.553628,0.211064,0.553628,0.788936,0.305616,0.398133,1.390561,0.104599
2515,351,283,1311,2232,0.370025,0.553628,0.211191,0.553628,0.788809,0.305749,0.397893,1.391398,0.104675
2516,351,283,1310,2233,0.369743,0.553628,0.211318,0.553628,0.788682,0.305882,0.397654,1.392235,0.104762
2517,351,283,1309,2234,0.369461,0.553628,0.211446,0.553628,0.788554,0.306016,0.397414,1.393074,0.104855
2518,351,283,1308,2235,0.369179,0.553628,0.211573,0.553628,0.788427,0.306149,0.397175,1.393914,0.104973
2519,351,283,1307,2236,0.368896,0.553628,0.211701,0.553628,0.788299,0.306283,0.396936,1.394755,0.104984
2520,351,283,1306,2237,0.368614,0.553628,0.211829,0.553628,0.788171,0.306416,0.396696,1.395596,0.105066
2521,351,283,1305,2238,0.368332,0.553628,0.211957,0.553628,0.788043,0.30655,0.396457,1.396439,0.105195
2522,351,283,1304,2239,0.36805,0.553628,0.212085,0.553628,0.787915,0.306684,0.396217,1.397283,0.105962
2523,351,283,1303,2240,0.367767,0.553628,0.212213,0.553628,0.787787,0.306818,0.395978,1.398128,0.105993
2524,351,283,1302,2241,0.367485,0.553628,0.212341,0.553628,0.787659,0.306952,0.395739,1.398973,0.106
2525,351,283,1301,2242,0.367203,0.553628,0.21247,0.553628,0.78753,0.307087,0.395499,1.39982,0.106202
2526,351,283,1300,2243,0.366921,0.553628,0.212598,0.553628,0.787402,0.307221,0.39526,1.400668,0.106301
2527,351,283,1299,2244,0.366638,0.553628,0.212727,0.553628,0.787273,0.307356,0.39502,1.401517,0.10654
2528,351,283,1298,2245,0.366356,0.553628,0.212856,0.553628,0.787144,0.30749,0.394781,1.402367,0.106761
2529,350,284,1298,2245,0.366356,0.55205,0.212379,0.55205,0.787621,0.306748,0.394542,1.39922,0.106858
2530,350,284,1297,2246,0.366074,0.55205,0.212508,0.55205,0.787492,0.306883,0.394302,1.40007,0.106927
2531,350,284,1296,2247,0.365792,0.55205,0.212637,0.55205,0.787363,0.307018,0.394063,1.40092,0.106966
2532,350,284,1295,2248,0.365509,0.55205,0.212766,0.55205,0.787234,0.307152,0.393823,1.401772,0.107213
2533,350,284,1294,2249,0.365227,0.55205,0.212895,0.55205,0.787105,0.307287,0.393584,1.402625,0.107256
2534,350,284,1293,2250,0.364945,0.55205,0.213025,0.55205,0.786975,0.307422,0.393345,1.403478,0.107328
2535,350,284,1292,2251,0.364663,0.55205,0.213155,0.55205,0.786845,0.307557,0.393105,1.404333,0.10747
2536,349,285,1292,2251,0.364663,0.550473,0.212675,0.550473,0.787325,0.306813,0.392866,1.401174,0.107527
2537,349,285,1291,2252,0.36438,0.550473,0.212805,0.550473,0.787195,0.306948,0.392626,1.402028,0.107598
2538,349,285,1290,2253,0.364098,0.550473,0.212935,0.550473,0.787065,0.307083,0.392387,1.402884,0.107913
2539,348,286,1290,2253,0.364098,0.548896,0.212454,0.548896,0.787546,0.306338,0.392147,1.399718,0.108584
2540,348,286,1289,2254,0.363816,0.548896,0.212584,0.548896,0.787416,0.306473,0.391908,1.400573,0.109283
2541,348,286,1288,2255,0.363534,0.548896,0.212714,0.548896,0.787286,0.306608,0.391669,1.401429,0.109321
2542,348,286,1287,2256,0.363251,0.548896,0.212844,0.548896,0.787156,0.306743,0.391429,1.402286,0.109811
2543,347,287,1287,2256,0.363251,0.547319,0.212362,0.547319,0.787638,0.305996,0.39119,1.399113,0.110099
2544,346,288,1287,2256,0.363251,0.545741,0.21188,0.545741,0.78812,0.305249,0.39095,1.395935,0.110173
2545,345,289,1287,2256,0.363251,0.544164,0.211397,0.544164,0.788603,0.304501,0.390711,1.392753,0.110192
2546,345,289,1286,2257,0.362969,0.544164,0.211527,0.544164,0.788473,0.304636,0.390472,1.393607,0.110685
2547,345,289,1285,2258,0.362687,0.544164,0.211656,0.544164,0.788344,0.30477,0.390232,1.394462,0.110899
2548,344,290,1285,2258,0.362687,0.542587,0.211172,0.542587,0.788828,0.304021,0.389993,1.391274,0.110906
2549,344,290,1284,2259,0.362405,0.542587,0.211302,0.542587,0.788698,0.304156,0.389753,1.392128,0.110944
2550,344,290,1283,2260,0.362122,0.542587,0.211432,0.542587,0.788568,0.30429,0.389514,1.392984,0.110954
2551,344,290,1282,2261,0.36184,0.542587,0.211562,0.542587,0.788438,0.304425,0.389275,1.393841,0.111089
2552,343,291,1282,2261,0.36184,0.541009,0.211077,0.541009,0.788923,0.303674,0.389035,1.390644,0.111167
2553,343,291,1281,2262,0.361558,0.541009,0.211207,0.541009,0.788793,0.303809,0.388796,1.3915,0.111803
2554,342,292,1281,2262,0.361558,0.539432,0.210721,0.539432,0.789279,0.303057,0.388556,1.388298,0.11182
2555,342,292,1280,2263,0.361276,0.539432,0.210851,0.539432,0.789149,0.303191,0.388317,1.389154,0.112
2556,342,292,1279,2264,0.360994,0.539432,0.210981,0.539432,0.789019,0.303326,0.388078,1.390011,0.11213
2557,342,292,1278,2265,0.360711,0.539432,0.211111,0.539432,0.788889,0.303461,0.387838,1.390869,0.112499
2558,342,292,1277,2266,0.360429,0.539432,0.211242,0.539432,0.788758,0.303595,0.387599,1.391728,0.11252
2559,342,292,1276,2267,0.360147,0.539432,0.211372,0.539432,0.788628,0.30373,0.387359,1.392589,0.113069
2560,342,292,1275,2268,0.359865,0.539432,0.211503,0.539432,0.788497,0.303865,0.38712,1.39345,0.113069
2561,341,293,1275,2268,0.359865,0.537855,0.211015,0.537855,0.788985,0.303111,0.386881,1.390235,0.11314
2562,341,293,1274,2269,0.359582,0.537855,0.211146,0.537855,0.788854,0.303246,0.386641,1.391096,0.113533
2563,341,293,1273,2270,0.3593,0.537855,0.211276,0.537855,0.788724,0.303381,0.386402,1.391958,0.113584
2564,341,293,1272,2271,0.359018,0.537855,0.211407,0.537855,0.788593,0.303516,0.386162,1.392821,0.113584
2565,341,293,1271,2272,0.358736,0.537855,0.211538,0.537855,0.788462,0.303651,0.385923,1.393685,0.114098
2566,341,293,1270,2273,0.358453,0.537855,0.21167,0.537855,0.78833,0.303786,0.385684,1.39455,0.114106
2567,341,293,1269,2274,0.358171,0.537855,0.211801,0.537855,0.788199,0.303922,0.385444,1.395416,0.114223
2568,341,293,1268,2275,0.357889,0.537855,0.211933,0.537855,0.788067,0.304057,0.385205,1.396283,0.11425
2569,341,293,1267,2276,0.357607,0.537855,0.212065,0.537855,0.787935,0.304193,0.384965,1.397152,0.114381
2570,340,294,1267,2276,0.357607,0.536278,0.211574,0.536278,0.788426,0.303436,0.384726,1.393921,0.114568
2571,340,294,1266,2277,0.357324,0.536278,0.211706,0.536278,0.788294,0.303571,0.384486,1.394789,0.114647
2572,340,294,1265,2278,0.357042,0.536278,0.211838,0.536278,0.788162,0.303707,0.384247,1.395658,0.114718
2573,340,294,1264,2279,0.35676,0.536278,0.21197,0.536278,0.78803,0.303843,0.384008,1.396528,0.114932
2574,340,294,1263,2280,0.356478,0.536278,0.212102,0.536278,0.787898,0.303979,0.383768,1.3974,0.115163
2575,340,294,1262,2281,0.356195,0.536278,0.212235,0.536278,0.787765,0.304114,0.383529,1.398272,0.115389
2576,340,294,1261,2282,0.355913,0.536278,0.212367,0.536278,0.787633,0.304251,0.383289,1.399145,0.115571
2577,340,294,1260,2283,0.355631,0.536278,0.2125,0.536278,0.7875,0.304387,0.38305,1.40002,0.115628
2578,340,294,1259,2284,0.355349,0.536278,0.212633,0.536278,0.787367,0.304523,0.382811,1.400895,0.115851
2579,340,294,1258,2285,0.355066,0.536278,0.212766,0.536278,0.787234,0.304659,0.382571,1.401772,0.116071
2580,340,294,1257,2286,0.354784,0.536278,0.212899,0.536278,0.787101,0.304796,0.382332,1.40265,0.116564
2581,339,295,1257,2286,0.354784,0.5347,0.212406,0.5347,0.787594,0.304036,0.382092,1.399401,0.116759
2582,338,296,1257,2286,0.354784,0.533123,0.211912,0.533123,0.788088,0.303275,0.381853,1.396147,0.116861
2583,338,296,1256,2287,0.354502,0.533123,0.212045,0.533123,0.787955,0.303411,0.381614,1.397023,0.117174
2584,338,296,1255,2288,0.35422,0.533123,0.212178,0.533123,0.787822,0.303547,0.381374,1.3979,0.117388
2585,338,296,1254,2289,0.353937,0.533123,0.212312,0.533123,0.787688,0.303684,0.381135,1.398778,0.117465
2586,338,296,1253,2290,0.353655,0.533123,0.212445,0.533123,0.787555,0.30382,0.380895,1.399657,0.117483
2587,338,296,1252,2291,0.353373,0.533123,0.212579,0.533123,0.787421,0.303957,0.380656,1.400538,0.117486
2588,338,296,1251,2292,0.353091,0.533123,0.212712,0.533123,0.787288,0.304094,0.380417,1.401419,0.117581
2589,338,296,1250,2293,0.352808,0.533123,0.212846,0.533123,0.787154,0.30423,0.380177,1.402302,0.117587
